,1,2,3,4,5
1,1.0,1.0,0.7684513850894324,0.055881824413977016,4.264349972014083e-06
2,1.0,1.0,1.0,0.962467508973607,0.0004149877451811423
3,0.7684513850894324,1.0,1.0,1.0,0.0048934122719983975
4,0.055881824413977016,0.962467508973607,1.0,1.0,0.19379085320530146
5,4.264349972014083e-06,0.0004149877451811423,0.0048934122719983975,0.19379085320530146,1.0
